category,image_name,count
Nonliving_Things,processed/house/House11_24.png,24
Living_Things,processed/face/male_62_24.png,24
Living_Things,processed/face/male_5_24.png,24
Nonliving_Things,processed/house/House89_24.png,24
Living_Things,processed/face/male_75_24.png,24
Living_Things,processed/face/male_91_24.png,24
Living_Things,processed/face/female_25_24.png,24
Living_Things,processed/face/female_32_24.png,24
Nonliving_Things,processed/house/House84_24.png,24
Living_Things,processed/face/female_14_24.png,24
Living_Things,processed/face/male_57_24.png,24
Living_Things,processed/face/female_92_24.png,24
Living_Things,processed/face/male_10_24.png,24
Living_Things,processed/face/female_80_24.png,24
Nonliving_Things,processed/house/House43_24.png,24
Nonliving_Things,processed/house/House64_24.png,24
Nonliving_Things,processed/house/House13_24.png,24
Nonliving_Things,processed/house/House53_24.png,24
Nonliving_Things,processed/house/House52_24.png,24
Nonliving_Things,processed/house/House92_24.png,24
Nonliving_Things,processed/house/House40_24.png,24
Living_Things,processed/face/male_21_24.png,24
Nonliving_Things,processed/house/House72_24.png,24
Nonliving_Things,processed/house/House31_24.png,24
Living_Things,processed/face/male_63_24.png,24
Nonliving_Things,processed/house/House91_24.png,24
Living_Things,processed/face/male_65_24.png,24
Living_Things,processed/face/female_87_24.png,24
Living_Things,processed/face/male_53_24.png,24
Living_Things,processed/face/female_42_24.png,24
Living_Things,processed/face/female_86_24.png,24
Nonliving_Things,processed/house/House95_24.png,24
Living_Things,processed/face/female_44_24.png,24
Nonliving_Things,processed/house/House16_24.png,24
Living_Things,processed/face/female_54_24.png,24
Living_Things,processed/face/male_72_24.png,24
Nonliving_Things,processed/house/House26_24.png,24
Nonliving_Things,processed/house/House67_24.png,24
Nonliving_Things,processed/house/House3_24.png,24
Nonliving_Things,processed/house/House49_24.png,24
Nonliving_Things,processed/house/House81_24.png,24
Living_Things,processed/face/male_43_24.png,24
Living_Things,processed/face/male_33_24.png,24
Living_Things,processed/face/male_96_24.png,24
Living_Things,processed/face/female_17_24.png,24
Living_Things,processed/face/female_71_24.png,24
Living_Things,processed/face/male_54_24.png,24
Living_Things,processed/face/female_85_24.png,24
Nonliving_Things,processed/house/House36_24.png,24
Living_Things,processed/face/male_98_24.png,24
Living_Things,processed/face/male_27_24.png,24
Living_Things,processed/face/female_66_24.png,24
Nonliving_Things,processed/house/House6_24.png,24
Living_Things,processed/face/male_17_24.png,24
Nonliving_Things,processed/house/House93_24.png,24
Living_Things,processed/face/male_37_24.png,24
Nonliving_Things,processed/house/House30_24.png,24
Living_Things,processed/face/male_58_24.png,24
Nonliving_Things,processed/house/House54_24.png,24
Nonliving_Things,processed/house/House56_24.png,24
Nonliving_Things,processed/house/House47_24.png,24
Nonliving_Things,processed/house/House14_24.png,24
Living_Things,processed/face/male_69_24.png,24
Nonliving_Things,processed/house/House90_24.png,24
Living_Things,processed/face/male_61_24.png,24
Living_Things,processed/face/female_61_24.png,24
Nonliving_Things,processed/house/House99_24.png,24
Nonliving_Things,processed/house/House33_24.png,24
Living_Things,processed/face/male_94_24.png,24
Living_Things,processed/face/female_65_24.png,24
Nonliving_Things,processed/house/House7_24.png,24
Nonliving_Things,processed/house/House35_24.png,24
Living_Things,processed/face/female_27_24.png,24
Nonliving_Things,processed/house/House18_24.png,24
Nonliving_Things,processed/house/House45_24.png,24
Living_Things,processed/face/male_81_24.png,24
Nonliving_Things,processed/house/House38_24.png,24
Living_Things,processed/face/male_82_24.png,24
Nonliving_Things,processed/house/House37_24.png,24
Nonliving_Things,processed/house/House98_24.png,24
Living_Things,processed/face/female_73_24.png,24
Living_Things,processed/face/female_53_24.png,24
Living_Things,processed/face/female_31_24.png,24
Nonliving_Things,processed/house/House97_24.png,24
Living_Things,processed/face/female_47_24.png,24
Living_Things,processed/face/female_88_24.png,24
Nonliving_Things,processed/house/House57_24.png,24
Living_Things,processed/face/female_39_24.png,24
Nonliving_Things,processed/house/House88_24.png,24
Living_Things,processed/face/female_52_24.png,24
Nonliving_Things,processed/house/House96_24.png,24
Living_Things,processed/face/female_24_24.png,24
Living_Things,processed/face/female_58_24.png,24
Nonliving_Things,processed/house/House75_24.png,24
Nonliving_Things,processed/house/House28_24.png,24
Nonliving_Things,processed/house/House48_24.png,24
Nonliving_Things,processed/house/House85_24.png,24
Nonliving_Things,processed/house/House4_24.png,24
Living_Things,processed/face/female_60_24.png,24
Living_Things,processed/face/male_18_24.png,24
