category,image_name,count
Living_Things,processed/face/male_18_0.png,0
Nonliving_Things,processed/house/House5_0.png,0
Nonliving_Things,processed/house/House38_0.png,0
Nonliving_Things,processed/house/House42_0.png,0
Living_Things,processed/face/male_24_0.png,0
Living_Things,processed/face/male_92_0.png,0
Living_Things,processed/face/male_21_0.png,0
Living_Things,processed/face/male_10_0.png,0
Living_Things,processed/face/female_40_0.png,0
Living_Things,processed/face/male_23_0.png,0
Nonliving_Things,processed/house/House48_0.png,0
Living_Things,processed/face/female_45_0.png,0
Nonliving_Things,processed/house/House96_0.png,0
Nonliving_Things,processed/house/House61_0.png,0
Living_Things,processed/face/male_57_0.png,0
Nonliving_Things,processed/house/House80_0.png,0
Nonliving_Things,processed/house/House99_0.png,0
Nonliving_Things,processed/house/House85_0.png,0
Living_Things,processed/face/female_28_0.png,0
Nonliving_Things,processed/house/House76_0.png,0
Living_Things,processed/face/female_39_0.png,0
Nonliving_Things,processed/house/3257831_House58_0.png,0
Nonliving_Things,processed/house/House11_0.png,0
Nonliving_Things,processed/house/House43_0.png,0
Nonliving_Things,processed/house/House41_0.png,0
Nonliving_Things,processed/house/House47_0.png,0
Nonliving_Things,processed/house/House90_0.png,0
Nonliving_Things,processed/house/House59_0.png,0
Nonliving_Things,processed/house/House57_0.png,0
Nonliving_Things,processed/house/House26_0.png,0
Living_Things,processed/face/female_55_0.png,0
Nonliving_Things,processed/house/House30_0.png,0
Nonliving_Things,processed/house/House51_0.png,0
Nonliving_Things,processed/house/House92_0.png,0
Nonliving_Things,processed/house/House77_0.png,0
Nonliving_Things,processed/house/House33_0.png,0
Living_Things,processed/face/male_32_0.png,0
Nonliving_Things,processed/house/House35_0.png,0
Nonliving_Things,processed/house/House73_0.png,0
Nonliving_Things,processed/house/3257813_House74_0.png,0
Living_Things,processed/face/male_53_0.png,0
Nonliving_Things,processed/house/House56_0.png,0
Nonliving_Things,processed/house/House95_0.png,0
Living_Things,processed/face/female_63_0.png,0
Nonliving_Things,processed/house/House100_0.png,0
Living_Things,processed/face/female_8_0.png,0
Living_Things,processed/face/female_78_0.png,0
Living_Things,processed/face/male_63_0.png,0
Living_Things,processed/face/male_4_0.png,0
Nonliving_Things,processed/house/House97_0.png,0
Nonliving_Things,processed/house/House84_0.png,0
Nonliving_Things,processed/house/House82_0.png,0
Nonliving_Things,processed/house/House24_0.png,0
Living_Things,processed/face/male_8_0.png,0
Nonliving_Things,processed/house/House98_0.png,0
Living_Things,processed/face/female_85_0.png,0
Living_Things,processed/face/female_44_0.png,0
Nonliving_Things,processed/house/House31_0.png,0
Living_Things,processed/face/male_74_0.png,0
Living_Things,processed/face/male_96_0.png,0
Living_Things,processed/face/female_52_0.png,0
Living_Things,processed/face/male_17_0.png,0
Living_Things,processed/face/male_43_0.png,0
Living_Things,processed/face/female_66_0.png,0
Nonliving_Things,processed/house/House39_0.png,0
Living_Things,processed/face/female_92_0.png,0
Living_Things,processed/face/female_14_0.png,0
Living_Things,processed/face/male_90_0.png,0
Nonliving_Things,processed/house/House29_0.png,0
Nonliving_Things,processed/house/House72_0.png,0
Living_Things,processed/face/male_83_0.png,0
Living_Things,processed/face/female_32_0.png,0
Living_Things,processed/face/male_65_0.png,0
Nonliving_Things,processed/house/House21_0.png,0
Living_Things,processed/face/female_77_0.png,0
Living_Things,processed/face/female_17_0.png,0
Nonliving_Things,processed/house/House6_0.png,0
Living_Things,processed/face/female_56_0.png,0
Nonliving_Things,processed/house/House66_0.png,0
Nonliving_Things,processed/house/House86_0.png,0
Living_Things,processed/face/female_36_0.png,0
Living_Things,processed/face/male_91_0.png,0
Nonliving_Things,processed/house/House50_0.png,0
Living_Things,processed/face/female_25_0.png,0
Nonliving_Things,processed/house/House83_0.png,0
Nonliving_Things,processed/house/House20_0.png,0
Nonliving_Things,processed/house/House14_0.png,0
Living_Things,processed/face/female_53_0.png,0
Nonliving_Things,processed/house/House37_0.png,0
Nonliving_Things,processed/house/House88_0.png,0
Living_Things,processed/face/female_27_0.png,0
Nonliving_Things,processed/house/House16_0.png,0
Living_Things,processed/face/male_29_0.png,0
Nonliving_Things,processed/house/3257879_House74_0.png,0
Nonliving_Things,processed/house/House75_0.png,0
Nonliving_Things,processed/house/House65_0.png,0
Nonliving_Things,processed/house/House15_0.png,0
Living_Things,processed/face/female_42_0.png,0
Living_Things,processed/face/female_88_0.png,0
Living_Things,processed/face/male_51_0.png,0
