category,image_name,count
Living_Things,processed/face/male_18_7.png,7
Nonliving_Things,processed/house/House5_7.png,7
Nonliving_Things,processed/house/House38_7.png,7
Nonliving_Things,processed/house/House42_7.png,7
Living_Things,processed/face/male_24_7.png,7
Living_Things,processed/face/male_92_7.png,7
Living_Things,processed/face/male_21_7.png,7
Living_Things,processed/face/male_10_7.png,7
Living_Things,processed/face/female_40_7.png,7
Living_Things,processed/face/male_23_7.png,7
Nonliving_Things,processed/house/House48_7.png,7
Living_Things,processed/face/female_45_7.png,7
Nonliving_Things,processed/house/House96_7.png,7
Nonliving_Things,processed/house/House61_7.png,7
Living_Things,processed/face/male_57_7.png,7
Nonliving_Things,processed/house/House80_7.png,7
Nonliving_Things,processed/house/House99_7.png,7
Nonliving_Things,processed/house/House85_7.png,7
Living_Things,processed/face/female_28_7.png,7
Nonliving_Things,processed/house/House76_7.png,7
Living_Things,processed/face/female_39_7.png,7
Nonliving_Things,processed/house/3257831_House58_7.png,7
Nonliving_Things,processed/house/House11_7.png,7
Nonliving_Things,processed/house/House43_7.png,7
Nonliving_Things,processed/house/House41_7.png,7
Nonliving_Things,processed/house/House47_7.png,7
Nonliving_Things,processed/house/House90_7.png,7
Nonliving_Things,processed/house/House59_7.png,7
Nonliving_Things,processed/house/House57_7.png,7
Nonliving_Things,processed/house/House26_7.png,7
Living_Things,processed/face/female_55_7.png,7
Nonliving_Things,processed/house/House30_7.png,7
Nonliving_Things,processed/house/House51_7.png,7
Nonliving_Things,processed/house/House92_7.png,7
Nonliving_Things,processed/house/House77_7.png,7
Nonliving_Things,processed/house/House33_7.png,7
Living_Things,processed/face/male_32_7.png,7
Nonliving_Things,processed/house/House35_7.png,7
Nonliving_Things,processed/house/House73_7.png,7
Nonliving_Things,processed/house/3257813_House74_7.png,7
Living_Things,processed/face/male_53_7.png,7
Nonliving_Things,processed/house/House56_7.png,7
Nonliving_Things,processed/house/House95_7.png,7
Living_Things,processed/face/female_63_7.png,7
Nonliving_Things,processed/house/House100_7.png,7
Living_Things,processed/face/female_8_7.png,7
Living_Things,processed/face/female_78_7.png,7
Living_Things,processed/face/male_63_7.png,7
Living_Things,processed/face/male_4_7.png,7
Nonliving_Things,processed/house/House97_7.png,7
Nonliving_Things,processed/house/House84_7.png,7
Nonliving_Things,processed/house/House82_7.png,7
Nonliving_Things,processed/house/House24_7.png,7
Living_Things,processed/face/male_8_7.png,7
Nonliving_Things,processed/house/House98_7.png,7
Living_Things,processed/face/female_85_7.png,7
Living_Things,processed/face/female_44_7.png,7
Nonliving_Things,processed/house/House31_7.png,7
Living_Things,processed/face/male_74_7.png,7
Living_Things,processed/face/male_96_7.png,7
Living_Things,processed/face/female_52_7.png,7
Living_Things,processed/face/male_17_7.png,7
Living_Things,processed/face/male_43_7.png,7
Living_Things,processed/face/female_66_7.png,7
Nonliving_Things,processed/house/House39_7.png,7
Living_Things,processed/face/female_92_7.png,7
Living_Things,processed/face/female_14_7.png,7
Living_Things,processed/face/male_90_7.png,7
Nonliving_Things,processed/house/House29_7.png,7
Nonliving_Things,processed/house/House72_7.png,7
Living_Things,processed/face/male_83_7.png,7
Living_Things,processed/face/female_32_7.png,7
Living_Things,processed/face/male_65_7.png,7
Nonliving_Things,processed/house/House21_7.png,7
Living_Things,processed/face/female_77_7.png,7
Living_Things,processed/face/female_17_7.png,7
Nonliving_Things,processed/house/House6_7.png,7
Living_Things,processed/face/female_56_7.png,7
Nonliving_Things,processed/house/House66_7.png,7
Nonliving_Things,processed/house/House86_7.png,7
Living_Things,processed/face/female_36_7.png,7
Living_Things,processed/face/male_91_7.png,7
Nonliving_Things,processed/house/House50_7.png,7
Living_Things,processed/face/female_25_7.png,7
Nonliving_Things,processed/house/House83_7.png,7
Nonliving_Things,processed/house/House20_7.png,7
Nonliving_Things,processed/house/House14_7.png,7
Living_Things,processed/face/female_53_7.png,7
Nonliving_Things,processed/house/House37_7.png,7
Nonliving_Things,processed/house/House88_7.png,7
Living_Things,processed/face/female_27_7.png,7
Nonliving_Things,processed/house/House16_7.png,7
Living_Things,processed/face/male_29_7.png,7
Nonliving_Things,processed/house/3257879_House74_7.png,7
Nonliving_Things,processed/house/House75_7.png,7
Nonliving_Things,processed/house/House65_7.png,7
Nonliving_Things,processed/house/House15_7.png,7
Living_Things,processed/face/female_42_7.png,7
Living_Things,processed/face/female_88_7.png,7
Living_Things,processed/face/male_51_7.png,7
