category,image_name,count
Nonliving_Things,processed/house/House24_20.png,20
Living_Things,processed/face/female_61_20.png,20
Living_Things,processed/face/female_88_20.png,20
Nonliving_Things,processed/house/House67_20.png,20
Living_Things,processed/face/female_60_20.png,20
Living_Things,processed/face/female_45_20.png,20
Living_Things,processed/face/male_74_20.png,20
Living_Things,processed/face/male_62_20.png,20
Nonliving_Things,processed/house/House71_20.png,20
Living_Things,processed/face/female_42_20.png,20
Living_Things,processed/face/male_33_20.png,20
Living_Things,processed/face/male_37_20.png,20
Living_Things,processed/face/female_29_20.png,20
Living_Things,processed/face/male_51_20.png,20
Nonliving_Things,processed/house/House87_20.png,20
Nonliving_Things,processed/house/House25_20.png,20
Nonliving_Things,processed/house/House52_20.png,20
Nonliving_Things,processed/house/House22_20.png,20
Nonliving_Things,processed/house/House53_20.png,20
Nonliving_Things,processed/house/House19_20.png,20
Nonliving_Things,processed/house/House59_20.png,20
Living_Things,processed/face/female_71_20.png,20
Nonliving_Things,processed/house/House36_20.png,20
Nonliving_Things,processed/house/House69_20.png,20
Living_Things,processed/face/male_63_20.png,20
Nonliving_Things,processed/house/House88_20.png,20
Living_Things,processed/face/female_36_20.png,20
Living_Things,processed/face/female_66_20.png,20
Living_Things,processed/face/female_40_20.png,20
Living_Things,processed/face/male_4_20.png,20
Living_Things,processed/face/female_87_20.png,20
Nonliving_Things,processed/house/House2_20.png,20
Living_Things,processed/face/female_8_20.png,20
Nonliving_Things,processed/house/House33_20.png,20
Living_Things,processed/face/male_5_20.png,20
Living_Things,processed/face/male_42_20.png,20
Nonliving_Things,processed/house/House21_20.png,20
Nonliving_Things,processed/house/House81_20.png,20
Nonliving_Things,processed/house/House31_20.png,20
Nonliving_Things,processed/house/House44_20.png,20
Nonliving_Things,processed/house/House54_20.png,20
Living_Things,processed/face/female_25_20.png,20
Living_Things,processed/face/male_95_20.png,20
Living_Things,processed/face/female_16_20.png,20
Living_Things,processed/face/male_75_20.png,20
Living_Things,processed/face/male_56_20.png,20
Living_Things,processed/face/male_23_20.png,20
Living_Things,processed/face/male_53_20.png,20
Nonliving_Things,processed/house/House78_20.png,20
Living_Things,processed/face/male_73_20.png,20
Living_Things,processed/face/female_65_20.png,20
Living_Things,processed/face/male_91_20.png,20
Nonliving_Things,processed/house/House65_20.png,20
Living_Things,processed/face/male_61_20.png,20
Nonliving_Things,processed/house/House29_20.png,20
Living_Things,processed/face/female_14_20.png,20
Nonliving_Things,processed/house/House89_20.png,20
Living_Things,processed/face/male_90_20.png,20
Nonliving_Things,processed/house/House100_20.png,20
Nonliving_Things,processed/house/House35_20.png,20
Nonliving_Things,processed/house/House77_20.png,20
Nonliving_Things,processed/house/House45_20.png,20
Living_Things,processed/face/female_77_20.png,20
Nonliving_Things,processed/house/House47_20.png,20
Living_Things,processed/face/male_66_20.png,20
Living_Things,processed/face/female_44_20.png,20
Nonliving_Things,processed/house/House80_20.png,20
Nonliving_Things,processed/house/House15_20.png,20
Living_Things,processed/face/male_96_20.png,20
Living_Things,processed/face/female_12_20.png,20
Nonliving_Things,processed/house/House8_20.png,20
Nonliving_Things,processed/house/House43_20.png,20
Living_Things,processed/face/female_80_20.png,20
Nonliving_Things,processed/house/House4_20.png,20
Nonliving_Things,processed/house/House16_20.png,20
Living_Things,processed/face/male_89_20.png,20
Nonliving_Things,processed/house/House94_20.png,20
Living_Things,processed/face/male_35_20.png,20
Nonliving_Things,processed/house/House96_20.png,20
Nonliving_Things,processed/house/House49_20.png,20
Living_Things,processed/face/male_65_20.png,20
Living_Things,processed/face/male_88_20.png,20
Living_Things,processed/face/male_83_20.png,20
Nonliving_Things,processed/house/House61_20.png,20
Living_Things,processed/face/female_5_20.png,20
Living_Things,processed/face/male_26_20.png,20
Nonliving_Things,processed/house/House64_20.png,20
Living_Things,processed/face/male_29_20.png,20
Nonliving_Things,processed/house/House48_20.png,20
Living_Things,processed/face/female_58_20.png,20
Nonliving_Things,processed/house/House40_20.png,20
Living_Things,processed/face/male_72_20.png,20
Living_Things,processed/face/female_27_20.png,20
Nonliving_Things,processed/house/House93_20.png,20
Nonliving_Things,processed/house/House9_20.png,20
Nonliving_Things,processed/house/House82_20.png,20
Nonliving_Things,processed/house/House3_20.png,20
Nonliving_Things,processed/house/House51_20.png,20
Living_Things,processed/face/female_92_20.png,20
Living_Things,processed/face/female_86_20.png,20
