category,image_name,count
Living_Things,processed/face/male_18_13.png,13
Nonliving_Things,processed/house/House5_13.png,13
Nonliving_Things,processed/house/House38_13.png,13
Nonliving_Things,processed/house/House42_13.png,13
Living_Things,processed/face/male_24_13.png,13
Living_Things,processed/face/male_92_13.png,13
Living_Things,processed/face/male_21_13.png,13
Living_Things,processed/face/male_10_13.png,13
Living_Things,processed/face/female_40_13.png,13
Living_Things,processed/face/male_23_13.png,13
Nonliving_Things,processed/house/House48_13.png,13
Living_Things,processed/face/female_45_13.png,13
Nonliving_Things,processed/house/House96_13.png,13
Nonliving_Things,processed/house/House61_13.png,13
Living_Things,processed/face/male_57_13.png,13
Nonliving_Things,processed/house/House80_13.png,13
Nonliving_Things,processed/house/House99_13.png,13
Nonliving_Things,processed/house/House85_13.png,13
Living_Things,processed/face/female_28_13.png,13
Nonliving_Things,processed/house/House76_13.png,13
Living_Things,processed/face/female_39_13.png,13
Nonliving_Things,processed/house/3257831_House58_13.png,13
Nonliving_Things,processed/house/House11_13.png,13
Nonliving_Things,processed/house/House43_13.png,13
Nonliving_Things,processed/house/House41_13.png,13
Nonliving_Things,processed/house/House47_13.png,13
Nonliving_Things,processed/house/House90_13.png,13
Nonliving_Things,processed/house/House59_13.png,13
Nonliving_Things,processed/house/House57_13.png,13
Nonliving_Things,processed/house/House26_13.png,13
Living_Things,processed/face/female_55_13.png,13
Nonliving_Things,processed/house/House30_13.png,13
Nonliving_Things,processed/house/House51_13.png,13
Nonliving_Things,processed/house/House92_13.png,13
Nonliving_Things,processed/house/House77_13.png,13
Nonliving_Things,processed/house/House33_13.png,13
Living_Things,processed/face/male_32_13.png,13
Nonliving_Things,processed/house/House35_13.png,13
Nonliving_Things,processed/house/House73_13.png,13
Nonliving_Things,processed/house/3257813_House74_13.png,13
Living_Things,processed/face/male_53_13.png,13
Nonliving_Things,processed/house/House56_13.png,13
Nonliving_Things,processed/house/House95_13.png,13
Living_Things,processed/face/female_63_13.png,13
Nonliving_Things,processed/house/House100_13.png,13
Living_Things,processed/face/female_8_13.png,13
Living_Things,processed/face/female_78_13.png,13
Living_Things,processed/face/male_63_13.png,13
Living_Things,processed/face/male_4_13.png,13
Nonliving_Things,processed/house/House97_13.png,13
Nonliving_Things,processed/house/House84_13.png,13
Nonliving_Things,processed/house/House82_13.png,13
Nonliving_Things,processed/house/House24_13.png,13
Living_Things,processed/face/male_8_13.png,13
Nonliving_Things,processed/house/House98_13.png,13
Living_Things,processed/face/female_85_13.png,13
Living_Things,processed/face/female_44_13.png,13
Nonliving_Things,processed/house/House31_13.png,13
Living_Things,processed/face/male_74_13.png,13
Living_Things,processed/face/male_96_13.png,13
Living_Things,processed/face/female_52_13.png,13
Living_Things,processed/face/male_17_13.png,13
Living_Things,processed/face/male_43_13.png,13
Living_Things,processed/face/female_66_13.png,13
Nonliving_Things,processed/house/House39_13.png,13
Living_Things,processed/face/female_92_13.png,13
Living_Things,processed/face/female_14_13.png,13
Living_Things,processed/face/male_90_13.png,13
Nonliving_Things,processed/house/House29_13.png,13
Nonliving_Things,processed/house/House72_13.png,13
Living_Things,processed/face/male_83_13.png,13
Living_Things,processed/face/female_32_13.png,13
Living_Things,processed/face/male_65_13.png,13
Nonliving_Things,processed/house/House21_13.png,13
Living_Things,processed/face/female_77_13.png,13
Living_Things,processed/face/female_17_13.png,13
Nonliving_Things,processed/house/House6_13.png,13
Living_Things,processed/face/female_56_13.png,13
Nonliving_Things,processed/house/House66_13.png,13
Nonliving_Things,processed/house/House86_13.png,13
Living_Things,processed/face/female_36_13.png,13
Living_Things,processed/face/male_91_13.png,13
Nonliving_Things,processed/house/House50_13.png,13
Living_Things,processed/face/female_25_13.png,13
Nonliving_Things,processed/house/House83_13.png,13
Nonliving_Things,processed/house/House20_13.png,13
Nonliving_Things,processed/house/House14_13.png,13
Living_Things,processed/face/female_53_13.png,13
Nonliving_Things,processed/house/House37_13.png,13
Nonliving_Things,processed/house/House88_13.png,13
Living_Things,processed/face/female_27_13.png,13
Nonliving_Things,processed/house/House16_13.png,13
Living_Things,processed/face/male_29_13.png,13
Nonliving_Things,processed/house/3257879_House74_13.png,13
Nonliving_Things,processed/house/House75_13.png,13
Nonliving_Things,processed/house/House65_13.png,13
Nonliving_Things,processed/house/House15_13.png,13
Living_Things,processed/face/female_42_13.png,13
Living_Things,processed/face/female_88_13.png,13
Living_Things,processed/face/male_51_13.png,13
