category,image_name,count
Living_Things,processed/face/male_18_8.png,8
Nonliving_Things,processed/house/House5_8.png,8
Nonliving_Things,processed/house/House38_8.png,8
Nonliving_Things,processed/house/House42_8.png,8
Living_Things,processed/face/male_24_8.png,8
Living_Things,processed/face/male_92_8.png,8
Living_Things,processed/face/male_21_8.png,8
Living_Things,processed/face/male_10_8.png,8
Living_Things,processed/face/female_40_8.png,8
Living_Things,processed/face/male_23_8.png,8
Nonliving_Things,processed/house/House48_8.png,8
Living_Things,processed/face/female_45_8.png,8
Nonliving_Things,processed/house/House96_8.png,8
Nonliving_Things,processed/house/House61_8.png,8
Living_Things,processed/face/male_57_8.png,8
Nonliving_Things,processed/house/House80_8.png,8
Nonliving_Things,processed/house/House99_8.png,8
Nonliving_Things,processed/house/House85_8.png,8
Living_Things,processed/face/female_28_8.png,8
Nonliving_Things,processed/house/House76_8.png,8
Living_Things,processed/face/female_39_8.png,8
Nonliving_Things,processed/house/3257831_House58_8.png,8
Nonliving_Things,processed/house/House11_8.png,8
Nonliving_Things,processed/house/House43_8.png,8
Nonliving_Things,processed/house/House41_8.png,8
Nonliving_Things,processed/house/House47_8.png,8
Nonliving_Things,processed/house/House90_8.png,8
Nonliving_Things,processed/house/House59_8.png,8
Nonliving_Things,processed/house/House57_8.png,8
Nonliving_Things,processed/house/House26_8.png,8
Living_Things,processed/face/female_55_8.png,8
Nonliving_Things,processed/house/House30_8.png,8
Nonliving_Things,processed/house/House51_8.png,8
Nonliving_Things,processed/house/House92_8.png,8
Nonliving_Things,processed/house/House77_8.png,8
Nonliving_Things,processed/house/House33_8.png,8
Living_Things,processed/face/male_32_8.png,8
Nonliving_Things,processed/house/House35_8.png,8
Nonliving_Things,processed/house/House73_8.png,8
Nonliving_Things,processed/house/3257813_House74_8.png,8
Living_Things,processed/face/male_53_8.png,8
Nonliving_Things,processed/house/House56_8.png,8
Nonliving_Things,processed/house/House95_8.png,8
Living_Things,processed/face/female_63_8.png,8
Nonliving_Things,processed/house/House100_8.png,8
Living_Things,processed/face/female_8_8.png,8
Living_Things,processed/face/female_78_8.png,8
Living_Things,processed/face/male_63_8.png,8
Living_Things,processed/face/male_4_8.png,8
Nonliving_Things,processed/house/House97_8.png,8
Nonliving_Things,processed/house/House84_8.png,8
Nonliving_Things,processed/house/House82_8.png,8
Nonliving_Things,processed/house/House24_8.png,8
Living_Things,processed/face/male_8_8.png,8
Nonliving_Things,processed/house/House98_8.png,8
Living_Things,processed/face/female_85_8.png,8
Living_Things,processed/face/female_44_8.png,8
Nonliving_Things,processed/house/House31_8.png,8
Living_Things,processed/face/male_74_8.png,8
Living_Things,processed/face/male_96_8.png,8
Living_Things,processed/face/female_52_8.png,8
Living_Things,processed/face/male_17_8.png,8
Living_Things,processed/face/male_43_8.png,8
Living_Things,processed/face/female_66_8.png,8
Nonliving_Things,processed/house/House39_8.png,8
Living_Things,processed/face/female_92_8.png,8
Living_Things,processed/face/female_14_8.png,8
Living_Things,processed/face/male_90_8.png,8
Nonliving_Things,processed/house/House29_8.png,8
Nonliving_Things,processed/house/House72_8.png,8
Living_Things,processed/face/male_83_8.png,8
Living_Things,processed/face/female_32_8.png,8
Living_Things,processed/face/male_65_8.png,8
Nonliving_Things,processed/house/House21_8.png,8
Living_Things,processed/face/female_77_8.png,8
Living_Things,processed/face/female_17_8.png,8
Nonliving_Things,processed/house/House6_8.png,8
Living_Things,processed/face/female_56_8.png,8
Nonliving_Things,processed/house/House66_8.png,8
Nonliving_Things,processed/house/House86_8.png,8
Living_Things,processed/face/female_36_8.png,8
Living_Things,processed/face/male_91_8.png,8
Nonliving_Things,processed/house/House50_8.png,8
Living_Things,processed/face/female_25_8.png,8
Nonliving_Things,processed/house/House83_8.png,8
Nonliving_Things,processed/house/House20_8.png,8
Nonliving_Things,processed/house/House14_8.png,8
Living_Things,processed/face/female_53_8.png,8
Nonliving_Things,processed/house/House37_8.png,8
Nonliving_Things,processed/house/House88_8.png,8
Living_Things,processed/face/female_27_8.png,8
Nonliving_Things,processed/house/House16_8.png,8
Living_Things,processed/face/male_29_8.png,8
Nonliving_Things,processed/house/3257879_House74_8.png,8
Nonliving_Things,processed/house/House75_8.png,8
Nonliving_Things,processed/house/House65_8.png,8
Nonliving_Things,processed/house/House15_8.png,8
Living_Things,processed/face/female_42_8.png,8
Living_Things,processed/face/female_88_8.png,8
Living_Things,processed/face/male_51_8.png,8
