category,image_name,count
Living_Things,processed/face/male_54_20.png,20
Living_Things,processed/face/male_73_20.png,20
Nonliving_Things,processed/house/House17_20.png,20
Nonliving_Things,processed/house/House49_20.png,20
Living_Things,processed/face/male_94_20.png,20
Living_Things,processed/face/male_3_20.png,20
Living_Things,processed/face/female_47_20.png,20
Living_Things,processed/face/male_75_20.png,20
Nonliving_Things,processed/house/House3_20.png,20
Nonliving_Things,processed/house/House25_20.png,20
Nonliving_Things,processed/house/House55_20.png,20
Living_Things,processed/face/female_71_20.png,20
Nonliving_Things,processed/house/House53_20.png,20
Living_Things,processed/face/female_95_20.png,20
Living_Things,processed/face/male_42_20.png,20
Living_Things,processed/face/female_20_20.png,20
Nonliving_Things,processed/house/House70_20.png,20
Living_Things,processed/face/female_16_20.png,20
Living_Things,processed/face/female_61_20.png,20
Living_Things,processed/face/male_98_20.png,20
Living_Things,processed/face/female_5_20.png,20
Nonliving_Things,processed/house/House79_20.png,20
Living_Things,processed/face/female_54_20.png,20
Living_Things,processed/face/female_34_20.png,20
Living_Things,processed/face/male_26_20.png,20
Living_Things,processed/face/female_87_20.png,20
Living_Things,processed/face/male_88_20.png,20
Living_Things,processed/face/female_100_20.png,20
Nonliving_Things,processed/house/House27_20.png,20
Living_Things,processed/face/male_35_20.png,20
Nonliving_Things,processed/house/House62_20.png,20
Nonliving_Things,processed/house/House7_20.png,20
Nonliving_Things,processed/house/House78_20.png,20
Living_Things,processed/face/male_27_20.png,20
Living_Things,processed/face/female_89_20.png,20
Living_Things,processed/face/male_70_20.png,20
Living_Things,processed/face/female_80_20.png,20
Living_Things,processed/face/male_33_20.png,20
Nonliving_Things,processed/house/House4_20.png,20
Living_Things,processed/face/female_50_20.png,20
Living_Things,processed/face/male_61_20.png,20
Living_Things,processed/face/male_58_20.png,20
Nonliving_Things,processed/house/House52_20.png,20
Living_Things,processed/face/male_82_20.png,20
Living_Things,processed/face/female_73_20.png,20
Living_Things,processed/face/male_66_20.png,20
Nonliving_Things,processed/house/House64_20.png,20
Living_Things,processed/face/female_31_20.png,20
Living_Things,processed/face/male_72_20.png,20
Nonliving_Things,processed/house/House8_20.png,20
Nonliving_Things,processed/house/House54_20.png,20
Nonliving_Things,processed/house/House13_20.png,20
Living_Things,processed/face/female_1_20.png,20
Living_Things,processed/face/male_56_20.png,20
Nonliving_Things,processed/house/House63_20.png,20
Living_Things,processed/face/male_1_20.png,20
Nonliving_Things,processed/house/House94_20.png,20
Nonliving_Things,processed/house/House68_20.png,20
Nonliving_Things,processed/house/House12_20.png,20
Nonliving_Things,processed/house/House81_20.png,20
Nonliving_Things,processed/house/House1_20.png,20
Nonliving_Things,processed/house/House89_20.png,20
Living_Things,processed/face/male_5_20.png,20
Nonliving_Things,processed/house/House23_20.png,20
Nonliving_Things,processed/house/House45_20.png,20
Nonliving_Things,processed/house/House36_20.png,20
Nonliving_Things,processed/house/House28_20.png,20
Nonliving_Things,processed/house/House34_20.png,20
Living_Things,processed/face/male_37_20.png,20
Living_Things,processed/face/female_68_20.png,20
Living_Things,processed/face/male_81_20.png,20
Nonliving_Things,processed/house/House87_20.png,20
Living_Things,processed/face/male_95_20.png,20
Living_Things,processed/face/female_60_20.png,20
Nonliving_Things,processed/house/House93_20.png,20
Living_Things,processed/face/female_51_20.png,20
Living_Things,processed/face/female_86_20.png,20
Living_Things,processed/face/female_24_20.png,20
Nonliving_Things,processed/house/House69_20.png,20
Living_Things,processed/face/male_69_20.png,20
Nonliving_Things,processed/house/House40_20.png,20
Living_Things,processed/face/male_62_20.png,20
Living_Things,processed/face/female_29_20.png,20
Nonliving_Things,processed/house/House19_20.png,20
Nonliving_Things,processed/house/House91_20.png,20
Living_Things,processed/face/male_89_20.png,20
Nonliving_Things,processed/house/House10_20.png,20
Nonliving_Things,processed/house/House44_20.png,20
Living_Things,processed/face/male_28_20.png,20
Nonliving_Things,processed/house/House18_20.png,20
Nonliving_Things,processed/house/House22_20.png,20
Living_Things,processed/face/female_12_20.png,20
Nonliving_Things,processed/house/House9_20.png,20
Living_Things,processed/face/female_65_20.png,20
Nonliving_Things,processed/house/3257825_House58_20.png,20
Nonliving_Things,processed/house/House2_20.png,20
Nonliving_Things,processed/house/House71_20.png,20
Nonliving_Things,processed/house/House67_20.png,20
Nonliving_Things,processed/house/House32_20.png,20
Living_Things,processed/face/female_58_20.png,20
