category,image_name,count
Living_Things,processed/face/male_18_6.png,6
Nonliving_Things,processed/house/House5_6.png,6
Nonliving_Things,processed/house/House38_6.png,6
Nonliving_Things,processed/house/House42_6.png,6
Living_Things,processed/face/male_24_6.png,6
Living_Things,processed/face/male_92_6.png,6
Living_Things,processed/face/male_21_6.png,6
Living_Things,processed/face/male_10_6.png,6
Living_Things,processed/face/female_40_6.png,6
Living_Things,processed/face/male_23_6.png,6
Nonliving_Things,processed/house/House48_6.png,6
Living_Things,processed/face/female_45_6.png,6
Nonliving_Things,processed/house/House96_6.png,6
Nonliving_Things,processed/house/House61_6.png,6
Living_Things,processed/face/male_57_6.png,6
Nonliving_Things,processed/house/House80_6.png,6
Nonliving_Things,processed/house/House99_6.png,6
Nonliving_Things,processed/house/House85_6.png,6
Living_Things,processed/face/female_28_6.png,6
Nonliving_Things,processed/house/House76_6.png,6
Living_Things,processed/face/female_39_6.png,6
Nonliving_Things,processed/house/3257831_House58_6.png,6
Nonliving_Things,processed/house/House11_6.png,6
Nonliving_Things,processed/house/House43_6.png,6
Nonliving_Things,processed/house/House41_6.png,6
Nonliving_Things,processed/house/House47_6.png,6
Nonliving_Things,processed/house/House90_6.png,6
Nonliving_Things,processed/house/House59_6.png,6
Nonliving_Things,processed/house/House57_6.png,6
Nonliving_Things,processed/house/House26_6.png,6
Living_Things,processed/face/female_55_6.png,6
Nonliving_Things,processed/house/House30_6.png,6
Nonliving_Things,processed/house/House51_6.png,6
Nonliving_Things,processed/house/House92_6.png,6
Nonliving_Things,processed/house/House77_6.png,6
Nonliving_Things,processed/house/House33_6.png,6
Living_Things,processed/face/male_32_6.png,6
Nonliving_Things,processed/house/House35_6.png,6
Nonliving_Things,processed/house/House73_6.png,6
Nonliving_Things,processed/house/3257813_House74_6.png,6
Living_Things,processed/face/male_53_6.png,6
Nonliving_Things,processed/house/House56_6.png,6
Nonliving_Things,processed/house/House95_6.png,6
Living_Things,processed/face/female_63_6.png,6
Nonliving_Things,processed/house/House100_6.png,6
Living_Things,processed/face/female_8_6.png,6
Living_Things,processed/face/female_78_6.png,6
Living_Things,processed/face/male_63_6.png,6
Living_Things,processed/face/male_4_6.png,6
Nonliving_Things,processed/house/House97_6.png,6
Nonliving_Things,processed/house/House84_6.png,6
Nonliving_Things,processed/house/House82_6.png,6
Nonliving_Things,processed/house/House24_6.png,6
Living_Things,processed/face/male_8_6.png,6
Nonliving_Things,processed/house/House98_6.png,6
Living_Things,processed/face/female_85_6.png,6
Living_Things,processed/face/female_44_6.png,6
Nonliving_Things,processed/house/House31_6.png,6
Living_Things,processed/face/male_74_6.png,6
Living_Things,processed/face/male_96_6.png,6
Living_Things,processed/face/female_52_6.png,6
Living_Things,processed/face/male_17_6.png,6
Living_Things,processed/face/male_43_6.png,6
Living_Things,processed/face/female_66_6.png,6
Nonliving_Things,processed/house/House39_6.png,6
Living_Things,processed/face/female_92_6.png,6
Living_Things,processed/face/female_14_6.png,6
Living_Things,processed/face/male_90_6.png,6
Nonliving_Things,processed/house/House29_6.png,6
Nonliving_Things,processed/house/House72_6.png,6
Living_Things,processed/face/male_83_6.png,6
Living_Things,processed/face/female_32_6.png,6
Living_Things,processed/face/male_65_6.png,6
Nonliving_Things,processed/house/House21_6.png,6
Living_Things,processed/face/female_77_6.png,6
Living_Things,processed/face/female_17_6.png,6
Nonliving_Things,processed/house/House6_6.png,6
Living_Things,processed/face/female_56_6.png,6
Nonliving_Things,processed/house/House66_6.png,6
Nonliving_Things,processed/house/House86_6.png,6
Living_Things,processed/face/female_36_6.png,6
Living_Things,processed/face/male_91_6.png,6
Nonliving_Things,processed/house/House50_6.png,6
Living_Things,processed/face/female_25_6.png,6
Nonliving_Things,processed/house/House83_6.png,6
Nonliving_Things,processed/house/House20_6.png,6
Nonliving_Things,processed/house/House14_6.png,6
Living_Things,processed/face/female_53_6.png,6
Nonliving_Things,processed/house/House37_6.png,6
Nonliving_Things,processed/house/House88_6.png,6
Living_Things,processed/face/female_27_6.png,6
Nonliving_Things,processed/house/House16_6.png,6
Living_Things,processed/face/male_29_6.png,6
Nonliving_Things,processed/house/3257879_House74_6.png,6
Nonliving_Things,processed/house/House75_6.png,6
Nonliving_Things,processed/house/House65_6.png,6
Nonliving_Things,processed/house/House15_6.png,6
Living_Things,processed/face/female_42_6.png,6
Living_Things,processed/face/female_88_6.png,6
Living_Things,processed/face/male_51_6.png,6
