category,image_name,count
Living_Things,processed/face/male_18_4.png,4
Nonliving_Things,processed/house/House5_4.png,4
Nonliving_Things,processed/house/House38_4.png,4
Nonliving_Things,processed/house/House42_4.png,4
Living_Things,processed/face/male_24_4.png,4
Living_Things,processed/face/male_92_4.png,4
Living_Things,processed/face/male_21_4.png,4
Living_Things,processed/face/male_10_4.png,4
Living_Things,processed/face/female_40_4.png,4
Living_Things,processed/face/male_23_4.png,4
Nonliving_Things,processed/house/House48_4.png,4
Living_Things,processed/face/female_45_4.png,4
Nonliving_Things,processed/house/House96_4.png,4
Nonliving_Things,processed/house/House61_4.png,4
Living_Things,processed/face/male_57_4.png,4
Nonliving_Things,processed/house/House80_4.png,4
Nonliving_Things,processed/house/House99_4.png,4
Nonliving_Things,processed/house/House85_4.png,4
Living_Things,processed/face/female_28_4.png,4
Nonliving_Things,processed/house/House76_4.png,4
Living_Things,processed/face/female_39_4.png,4
Nonliving_Things,processed/house/3257831_House58_4.png,4
Nonliving_Things,processed/house/House11_4.png,4
Nonliving_Things,processed/house/House43_4.png,4
Nonliving_Things,processed/house/House41_4.png,4
Nonliving_Things,processed/house/House47_4.png,4
Nonliving_Things,processed/house/House90_4.png,4
Nonliving_Things,processed/house/House59_4.png,4
Nonliving_Things,processed/house/House57_4.png,4
Nonliving_Things,processed/house/House26_4.png,4
Living_Things,processed/face/female_55_4.png,4
Nonliving_Things,processed/house/House30_4.png,4
Nonliving_Things,processed/house/House51_4.png,4
Nonliving_Things,processed/house/House92_4.png,4
Nonliving_Things,processed/house/House77_4.png,4
Nonliving_Things,processed/house/House33_4.png,4
Living_Things,processed/face/male_32_4.png,4
Nonliving_Things,processed/house/House35_4.png,4
Nonliving_Things,processed/house/House73_4.png,4
Nonliving_Things,processed/house/3257813_House74_4.png,4
Living_Things,processed/face/male_53_4.png,4
Nonliving_Things,processed/house/House56_4.png,4
Nonliving_Things,processed/house/House95_4.png,4
Living_Things,processed/face/female_63_4.png,4
Nonliving_Things,processed/house/House100_4.png,4
Living_Things,processed/face/female_8_4.png,4
Living_Things,processed/face/female_78_4.png,4
Living_Things,processed/face/male_63_4.png,4
Living_Things,processed/face/male_4_4.png,4
Nonliving_Things,processed/house/House97_4.png,4
Nonliving_Things,processed/house/House84_4.png,4
Nonliving_Things,processed/house/House82_4.png,4
Nonliving_Things,processed/house/House24_4.png,4
Living_Things,processed/face/male_8_4.png,4
Nonliving_Things,processed/house/House98_4.png,4
Living_Things,processed/face/female_85_4.png,4
Living_Things,processed/face/female_44_4.png,4
Nonliving_Things,processed/house/House31_4.png,4
Living_Things,processed/face/male_74_4.png,4
Living_Things,processed/face/male_96_4.png,4
Living_Things,processed/face/female_52_4.png,4
Living_Things,processed/face/male_17_4.png,4
Living_Things,processed/face/male_43_4.png,4
Living_Things,processed/face/female_66_4.png,4
Nonliving_Things,processed/house/House39_4.png,4
Living_Things,processed/face/female_92_4.png,4
Living_Things,processed/face/female_14_4.png,4
Living_Things,processed/face/male_90_4.png,4
Nonliving_Things,processed/house/House29_4.png,4
Nonliving_Things,processed/house/House72_4.png,4
Living_Things,processed/face/male_83_4.png,4
Living_Things,processed/face/female_32_4.png,4
Living_Things,processed/face/male_65_4.png,4
Nonliving_Things,processed/house/House21_4.png,4
Living_Things,processed/face/female_77_4.png,4
Living_Things,processed/face/female_17_4.png,4
Nonliving_Things,processed/house/House6_4.png,4
Living_Things,processed/face/female_56_4.png,4
Nonliving_Things,processed/house/House66_4.png,4
Nonliving_Things,processed/house/House86_4.png,4
Living_Things,processed/face/female_36_4.png,4
Living_Things,processed/face/male_91_4.png,4
Nonliving_Things,processed/house/House50_4.png,4
Living_Things,processed/face/female_25_4.png,4
Nonliving_Things,processed/house/House83_4.png,4
Nonliving_Things,processed/house/House20_4.png,4
Nonliving_Things,processed/house/House14_4.png,4
Living_Things,processed/face/female_53_4.png,4
Nonliving_Things,processed/house/House37_4.png,4
Nonliving_Things,processed/house/House88_4.png,4
Living_Things,processed/face/female_27_4.png,4
Nonliving_Things,processed/house/House16_4.png,4
Living_Things,processed/face/male_29_4.png,4
Nonliving_Things,processed/house/3257879_House74_4.png,4
Nonliving_Things,processed/house/House75_4.png,4
Nonliving_Things,processed/house/House65_4.png,4
Nonliving_Things,processed/house/House15_4.png,4
Living_Things,processed/face/female_42_4.png,4
Living_Things,processed/face/female_88_4.png,4
Living_Things,processed/face/male_51_4.png,4
