category,image_name,count
Living_Things,processed/face/male_54_8.png,8
Living_Things,processed/face/male_73_8.png,8
Nonliving_Things,processed/house/House17_8.png,8
Nonliving_Things,processed/house/House49_8.png,8
Living_Things,processed/face/male_94_8.png,8
Living_Things,processed/face/male_3_8.png,8
Living_Things,processed/face/female_47_8.png,8
Living_Things,processed/face/male_75_8.png,8
Nonliving_Things,processed/house/House3_8.png,8
Nonliving_Things,processed/house/House25_8.png,8
Nonliving_Things,processed/house/House55_8.png,8
Living_Things,processed/face/female_71_8.png,8
Nonliving_Things,processed/house/House53_8.png,8
Living_Things,processed/face/female_95_8.png,8
Living_Things,processed/face/male_42_8.png,8
Living_Things,processed/face/female_20_8.png,8
Nonliving_Things,processed/house/House70_8.png,8
Living_Things,processed/face/female_16_8.png,8
Living_Things,processed/face/female_61_8.png,8
Living_Things,processed/face/male_98_8.png,8
Living_Things,processed/face/female_5_8.png,8
Nonliving_Things,processed/house/House79_8.png,8
Living_Things,processed/face/female_54_8.png,8
Living_Things,processed/face/female_34_8.png,8
Living_Things,processed/face/male_26_8.png,8
Living_Things,processed/face/female_87_8.png,8
Living_Things,processed/face/male_88_8.png,8
Living_Things,processed/face/female_100_8.png,8
Nonliving_Things,processed/house/House27_8.png,8
Living_Things,processed/face/male_35_8.png,8
Nonliving_Things,processed/house/House62_8.png,8
Nonliving_Things,processed/house/House7_8.png,8
Nonliving_Things,processed/house/House78_8.png,8
Living_Things,processed/face/male_27_8.png,8
Living_Things,processed/face/female_89_8.png,8
Living_Things,processed/face/male_70_8.png,8
Living_Things,processed/face/female_80_8.png,8
Living_Things,processed/face/male_33_8.png,8
Nonliving_Things,processed/house/House4_8.png,8
Living_Things,processed/face/female_50_8.png,8
Living_Things,processed/face/male_61_8.png,8
Living_Things,processed/face/male_58_8.png,8
Nonliving_Things,processed/house/House52_8.png,8
Living_Things,processed/face/male_82_8.png,8
Living_Things,processed/face/female_73_8.png,8
Living_Things,processed/face/male_66_8.png,8
Nonliving_Things,processed/house/House64_8.png,8
Living_Things,processed/face/female_31_8.png,8
Living_Things,processed/face/male_72_8.png,8
Nonliving_Things,processed/house/House8_8.png,8
Nonliving_Things,processed/house/House54_8.png,8
Nonliving_Things,processed/house/House13_8.png,8
Living_Things,processed/face/female_1_8.png,8
Living_Things,processed/face/male_56_8.png,8
Nonliving_Things,processed/house/House63_8.png,8
Living_Things,processed/face/male_1_8.png,8
Nonliving_Things,processed/house/House94_8.png,8
Nonliving_Things,processed/house/House68_8.png,8
Nonliving_Things,processed/house/House12_8.png,8
Nonliving_Things,processed/house/House81_8.png,8
Nonliving_Things,processed/house/House1_8.png,8
Nonliving_Things,processed/house/House89_8.png,8
Living_Things,processed/face/male_5_8.png,8
Nonliving_Things,processed/house/House23_8.png,8
Nonliving_Things,processed/house/House45_8.png,8
Nonliving_Things,processed/house/House36_8.png,8
Nonliving_Things,processed/house/House28_8.png,8
Nonliving_Things,processed/house/House34_8.png,8
Living_Things,processed/face/male_37_8.png,8
Living_Things,processed/face/female_68_8.png,8
Living_Things,processed/face/male_81_8.png,8
Nonliving_Things,processed/house/House87_8.png,8
Living_Things,processed/face/male_95_8.png,8
Living_Things,processed/face/female_60_8.png,8
Nonliving_Things,processed/house/House93_8.png,8
Living_Things,processed/face/female_51_8.png,8
Living_Things,processed/face/female_86_8.png,8
Living_Things,processed/face/female_24_8.png,8
Nonliving_Things,processed/house/House69_8.png,8
Living_Things,processed/face/male_69_8.png,8
Nonliving_Things,processed/house/House40_8.png,8
Living_Things,processed/face/male_62_8.png,8
Living_Things,processed/face/female_29_8.png,8
Nonliving_Things,processed/house/House19_8.png,8
Nonliving_Things,processed/house/House91_8.png,8
Living_Things,processed/face/male_89_8.png,8
Nonliving_Things,processed/house/House10_8.png,8
Nonliving_Things,processed/house/House44_8.png,8
Living_Things,processed/face/male_28_8.png,8
Nonliving_Things,processed/house/House18_8.png,8
Nonliving_Things,processed/house/House22_8.png,8
Living_Things,processed/face/female_12_8.png,8
Nonliving_Things,processed/house/House9_8.png,8
Living_Things,processed/face/female_65_8.png,8
Nonliving_Things,processed/house/3257825_House58_8.png,8
Nonliving_Things,processed/house/House2_8.png,8
Nonliving_Things,processed/house/House71_8.png,8
Nonliving_Things,processed/house/House67_8.png,8
Nonliving_Things,processed/house/House32_8.png,8
Living_Things,processed/face/female_58_8.png,8
