category,image_name,count
Living_Things,processed/face/male_54_25.png,25
Living_Things,processed/face/male_73_25.png,25
Nonliving_Things,processed/house/House17_25.png,25
Nonliving_Things,processed/house/House49_25.png,25
Living_Things,processed/face/male_94_25.png,25
Living_Things,processed/face/male_3_25.png,25
Living_Things,processed/face/female_47_25.png,25
Living_Things,processed/face/male_75_25.png,25
Nonliving_Things,processed/house/House3_25.png,25
Nonliving_Things,processed/house/House25_25.png,25
Nonliving_Things,processed/house/House55_25.png,25
Living_Things,processed/face/female_71_25.png,25
Nonliving_Things,processed/house/House53_25.png,25
Living_Things,processed/face/female_95_25.png,25
Living_Things,processed/face/male_42_25.png,25
Living_Things,processed/face/female_20_25.png,25
Nonliving_Things,processed/house/House70_25.png,25
Living_Things,processed/face/female_16_25.png,25
Living_Things,processed/face/female_61_25.png,25
Living_Things,processed/face/male_98_25.png,25
Living_Things,processed/face/female_5_25.png,25
Nonliving_Things,processed/house/House79_25.png,25
Living_Things,processed/face/female_54_25.png,25
Living_Things,processed/face/female_34_25.png,25
Living_Things,processed/face/male_26_25.png,25
Living_Things,processed/face/female_87_25.png,25
Living_Things,processed/face/male_88_25.png,25
Living_Things,processed/face/female_100_25.png,25
Nonliving_Things,processed/house/House27_25.png,25
Living_Things,processed/face/male_35_25.png,25
Nonliving_Things,processed/house/House62_25.png,25
Nonliving_Things,processed/house/House7_25.png,25
Nonliving_Things,processed/house/House78_25.png,25
Living_Things,processed/face/male_27_25.png,25
Living_Things,processed/face/female_89_25.png,25
Living_Things,processed/face/male_70_25.png,25
Living_Things,processed/face/female_80_25.png,25
Living_Things,processed/face/male_33_25.png,25
Nonliving_Things,processed/house/House4_25.png,25
Living_Things,processed/face/female_50_25.png,25
Living_Things,processed/face/male_61_25.png,25
Living_Things,processed/face/male_58_25.png,25
Nonliving_Things,processed/house/House52_25.png,25
Living_Things,processed/face/male_82_25.png,25
Living_Things,processed/face/female_73_25.png,25
Living_Things,processed/face/male_66_25.png,25
Nonliving_Things,processed/house/House64_25.png,25
Living_Things,processed/face/female_31_25.png,25
Living_Things,processed/face/male_72_25.png,25
Nonliving_Things,processed/house/House8_25.png,25
Nonliving_Things,processed/house/House54_25.png,25
Nonliving_Things,processed/house/House13_25.png,25
Living_Things,processed/face/female_1_25.png,25
Living_Things,processed/face/male_56_25.png,25
Nonliving_Things,processed/house/House63_25.png,25
Living_Things,processed/face/male_1_25.png,25
Nonliving_Things,processed/house/House94_25.png,25
Nonliving_Things,processed/house/House68_25.png,25
Nonliving_Things,processed/house/House12_25.png,25
Nonliving_Things,processed/house/House81_25.png,25
Nonliving_Things,processed/house/House1_25.png,25
Nonliving_Things,processed/house/House89_25.png,25
Living_Things,processed/face/male_5_25.png,25
Nonliving_Things,processed/house/House23_25.png,25
Nonliving_Things,processed/house/House45_25.png,25
Nonliving_Things,processed/house/House36_25.png,25
Nonliving_Things,processed/house/House28_25.png,25
Nonliving_Things,processed/house/House34_25.png,25
Living_Things,processed/face/male_37_25.png,25
Living_Things,processed/face/female_68_25.png,25
Living_Things,processed/face/male_81_25.png,25
Nonliving_Things,processed/house/House87_25.png,25
Living_Things,processed/face/male_95_25.png,25
Living_Things,processed/face/female_60_25.png,25
Nonliving_Things,processed/house/House93_25.png,25
Living_Things,processed/face/female_51_25.png,25
Living_Things,processed/face/female_86_25.png,25
Living_Things,processed/face/female_24_25.png,25
Nonliving_Things,processed/house/House69_25.png,25
Living_Things,processed/face/male_69_25.png,25
Nonliving_Things,processed/house/House40_25.png,25
Living_Things,processed/face/male_62_25.png,25
Living_Things,processed/face/female_29_25.png,25
Nonliving_Things,processed/house/House19_25.png,25
Nonliving_Things,processed/house/House91_25.png,25
Living_Things,processed/face/male_89_25.png,25
Nonliving_Things,processed/house/House10_25.png,25
Nonliving_Things,processed/house/House44_25.png,25
Living_Things,processed/face/male_28_25.png,25
Nonliving_Things,processed/house/House18_25.png,25
Nonliving_Things,processed/house/House22_25.png,25
Living_Things,processed/face/female_12_25.png,25
Nonliving_Things,processed/house/House9_25.png,25
Living_Things,processed/face/female_65_25.png,25
Nonliving_Things,processed/house/3257825_House58_25.png,25
Nonliving_Things,processed/house/House2_25.png,25
Nonliving_Things,processed/house/House71_25.png,25
Nonliving_Things,processed/house/House67_25.png,25
Nonliving_Things,processed/house/House32_25.png,25
Living_Things,processed/face/female_58_25.png,25
