category,image_name,count
Living_Things,processed/face/male_54_24.png,24
Living_Things,processed/face/male_73_24.png,24
Nonliving_Things,processed/house/House17_24.png,24
Nonliving_Things,processed/house/House49_24.png,24
Living_Things,processed/face/male_94_24.png,24
Living_Things,processed/face/male_3_24.png,24
Living_Things,processed/face/female_47_24.png,24
Living_Things,processed/face/male_75_24.png,24
Nonliving_Things,processed/house/House3_24.png,24
Nonliving_Things,processed/house/House25_24.png,24
Nonliving_Things,processed/house/House55_24.png,24
Living_Things,processed/face/female_71_24.png,24
Nonliving_Things,processed/house/House53_24.png,24
Living_Things,processed/face/female_95_24.png,24
Living_Things,processed/face/male_42_24.png,24
Living_Things,processed/face/female_20_24.png,24
Nonliving_Things,processed/house/House70_24.png,24
Living_Things,processed/face/female_16_24.png,24
Living_Things,processed/face/female_61_24.png,24
Living_Things,processed/face/male_98_24.png,24
Living_Things,processed/face/female_5_24.png,24
Nonliving_Things,processed/house/House79_24.png,24
Living_Things,processed/face/female_54_24.png,24
Living_Things,processed/face/female_34_24.png,24
Living_Things,processed/face/male_26_24.png,24
Living_Things,processed/face/female_87_24.png,24
Living_Things,processed/face/male_88_24.png,24
Living_Things,processed/face/female_100_24.png,24
Nonliving_Things,processed/house/House27_24.png,24
Living_Things,processed/face/male_35_24.png,24
Nonliving_Things,processed/house/House62_24.png,24
Nonliving_Things,processed/house/House7_24.png,24
Nonliving_Things,processed/house/House78_24.png,24
Living_Things,processed/face/male_27_24.png,24
Living_Things,processed/face/female_89_24.png,24
Living_Things,processed/face/male_70_24.png,24
Living_Things,processed/face/female_80_24.png,24
Living_Things,processed/face/male_33_24.png,24
Nonliving_Things,processed/house/House4_24.png,24
Living_Things,processed/face/female_50_24.png,24
Living_Things,processed/face/male_61_24.png,24
Living_Things,processed/face/male_58_24.png,24
Nonliving_Things,processed/house/House52_24.png,24
Living_Things,processed/face/male_82_24.png,24
Living_Things,processed/face/female_73_24.png,24
Living_Things,processed/face/male_66_24.png,24
Nonliving_Things,processed/house/House64_24.png,24
Living_Things,processed/face/female_31_24.png,24
Living_Things,processed/face/male_72_24.png,24
Nonliving_Things,processed/house/House8_24.png,24
Nonliving_Things,processed/house/House54_24.png,24
Nonliving_Things,processed/house/House13_24.png,24
Living_Things,processed/face/female_1_24.png,24
Living_Things,processed/face/male_56_24.png,24
Nonliving_Things,processed/house/House63_24.png,24
Living_Things,processed/face/male_1_24.png,24
Nonliving_Things,processed/house/House94_24.png,24
Nonliving_Things,processed/house/House68_24.png,24
Nonliving_Things,processed/house/House12_24.png,24
Nonliving_Things,processed/house/House81_24.png,24
Nonliving_Things,processed/house/House1_24.png,24
Nonliving_Things,processed/house/House89_24.png,24
Living_Things,processed/face/male_5_24.png,24
Nonliving_Things,processed/house/House23_24.png,24
Nonliving_Things,processed/house/House45_24.png,24
Nonliving_Things,processed/house/House36_24.png,24
Nonliving_Things,processed/house/House28_24.png,24
Nonliving_Things,processed/house/House34_24.png,24
Living_Things,processed/face/male_37_24.png,24
Living_Things,processed/face/female_68_24.png,24
Living_Things,processed/face/male_81_24.png,24
Nonliving_Things,processed/house/House87_24.png,24
Living_Things,processed/face/male_95_24.png,24
Living_Things,processed/face/female_60_24.png,24
Nonliving_Things,processed/house/House93_24.png,24
Living_Things,processed/face/female_51_24.png,24
Living_Things,processed/face/female_86_24.png,24
Living_Things,processed/face/female_24_24.png,24
Nonliving_Things,processed/house/House69_24.png,24
Living_Things,processed/face/male_69_24.png,24
Nonliving_Things,processed/house/House40_24.png,24
Living_Things,processed/face/male_62_24.png,24
Living_Things,processed/face/female_29_24.png,24
Nonliving_Things,processed/house/House19_24.png,24
Nonliving_Things,processed/house/House91_24.png,24
Living_Things,processed/face/male_89_24.png,24
Nonliving_Things,processed/house/House10_24.png,24
Nonliving_Things,processed/house/House44_24.png,24
Living_Things,processed/face/male_28_24.png,24
Nonliving_Things,processed/house/House18_24.png,24
Nonliving_Things,processed/house/House22_24.png,24
Living_Things,processed/face/female_12_24.png,24
Nonliving_Things,processed/house/House9_24.png,24
Living_Things,processed/face/female_65_24.png,24
Nonliving_Things,processed/house/3257825_House58_24.png,24
Nonliving_Things,processed/house/House2_24.png,24
Nonliving_Things,processed/house/House71_24.png,24
Nonliving_Things,processed/house/House67_24.png,24
Nonliving_Things,processed/house/House32_24.png,24
Living_Things,processed/face/female_58_24.png,24
