category,image_name,count
Living_Things,processed/face/male_54_1.png,1
Living_Things,processed/face/male_73_1.png,1
Nonliving_Things,processed/house/House17_1.png,1
Nonliving_Things,processed/house/House49_1.png,1
Living_Things,processed/face/male_94_1.png,1
Living_Things,processed/face/male_3_1.png,1
Living_Things,processed/face/female_47_1.png,1
Living_Things,processed/face/male_75_1.png,1
Nonliving_Things,processed/house/House3_1.png,1
Nonliving_Things,processed/house/House25_1.png,1
Nonliving_Things,processed/house/House55_1.png,1
Living_Things,processed/face/female_71_1.png,1
Nonliving_Things,processed/house/House53_1.png,1
Living_Things,processed/face/female_95_1.png,1
Living_Things,processed/face/male_42_1.png,1
Living_Things,processed/face/female_20_1.png,1
Nonliving_Things,processed/house/House70_1.png,1
Living_Things,processed/face/female_16_1.png,1
Living_Things,processed/face/female_61_1.png,1
Living_Things,processed/face/male_98_1.png,1
Living_Things,processed/face/female_5_1.png,1
Nonliving_Things,processed/house/House79_1.png,1
Living_Things,processed/face/female_54_1.png,1
Living_Things,processed/face/female_34_1.png,1
Living_Things,processed/face/male_26_1.png,1
Living_Things,processed/face/female_87_1.png,1
Living_Things,processed/face/male_88_1.png,1
Living_Things,processed/face/female_100_1.png,1
Nonliving_Things,processed/house/House27_1.png,1
Living_Things,processed/face/male_35_1.png,1
Nonliving_Things,processed/house/House62_1.png,1
Nonliving_Things,processed/house/House7_1.png,1
Nonliving_Things,processed/house/House78_1.png,1
Living_Things,processed/face/male_27_1.png,1
Living_Things,processed/face/female_89_1.png,1
Living_Things,processed/face/male_70_1.png,1
Living_Things,processed/face/female_80_1.png,1
Living_Things,processed/face/male_33_1.png,1
Nonliving_Things,processed/house/House4_1.png,1
Living_Things,processed/face/female_50_1.png,1
Living_Things,processed/face/male_61_1.png,1
Living_Things,processed/face/male_58_1.png,1
Nonliving_Things,processed/house/House52_1.png,1
Living_Things,processed/face/male_82_1.png,1
Living_Things,processed/face/female_73_1.png,1
Living_Things,processed/face/male_66_1.png,1
Nonliving_Things,processed/house/House64_1.png,1
Living_Things,processed/face/female_31_1.png,1
Living_Things,processed/face/male_72_1.png,1
Nonliving_Things,processed/house/House8_1.png,1
Nonliving_Things,processed/house/House54_1.png,1
Nonliving_Things,processed/house/House13_1.png,1
Living_Things,processed/face/female_1_1.png,1
Living_Things,processed/face/male_56_1.png,1
Nonliving_Things,processed/house/House63_1.png,1
Living_Things,processed/face/male_1_1.png,1
Nonliving_Things,processed/house/House94_1.png,1
Nonliving_Things,processed/house/House68_1.png,1
Nonliving_Things,processed/house/House12_1.png,1
Nonliving_Things,processed/house/House81_1.png,1
Nonliving_Things,processed/house/House1_1.png,1
Nonliving_Things,processed/house/House89_1.png,1
Living_Things,processed/face/male_5_1.png,1
Nonliving_Things,processed/house/House23_1.png,1
Nonliving_Things,processed/house/House45_1.png,1
Nonliving_Things,processed/house/House36_1.png,1
Nonliving_Things,processed/house/House28_1.png,1
Nonliving_Things,processed/house/House34_1.png,1
Living_Things,processed/face/male_37_1.png,1
Living_Things,processed/face/female_68_1.png,1
Living_Things,processed/face/male_81_1.png,1
Nonliving_Things,processed/house/House87_1.png,1
Living_Things,processed/face/male_95_1.png,1
Living_Things,processed/face/female_60_1.png,1
Nonliving_Things,processed/house/House93_1.png,1
Living_Things,processed/face/female_51_1.png,1
Living_Things,processed/face/female_86_1.png,1
Living_Things,processed/face/female_24_1.png,1
Nonliving_Things,processed/house/House69_1.png,1
Living_Things,processed/face/male_69_1.png,1
Nonliving_Things,processed/house/House40_1.png,1
Living_Things,processed/face/male_62_1.png,1
Living_Things,processed/face/female_29_1.png,1
Nonliving_Things,processed/house/House19_1.png,1
Nonliving_Things,processed/house/House91_1.png,1
Living_Things,processed/face/male_89_1.png,1
Nonliving_Things,processed/house/House10_1.png,1
Nonliving_Things,processed/house/House44_1.png,1
Living_Things,processed/face/male_28_1.png,1
Nonliving_Things,processed/house/House18_1.png,1
Nonliving_Things,processed/house/House22_1.png,1
Living_Things,processed/face/female_12_1.png,1
Nonliving_Things,processed/house/House9_1.png,1
Living_Things,processed/face/female_65_1.png,1
Nonliving_Things,processed/house/3257825_House58_1.png,1
Nonliving_Things,processed/house/House2_1.png,1
Nonliving_Things,processed/house/House71_1.png,1
Nonliving_Things,processed/house/House67_1.png,1
Nonliving_Things,processed/house/House32_1.png,1
Living_Things,processed/face/female_58_1.png,1
